productImage,productName,productID,productCategory,productPrice,productDescription,,.
https://m.media-amazon.com/images/I/41z3GD2qQlL.jpg,EK EK-AIO Basic 240,74,CPU Cooler,20367,550 - 2200 RPM,,
https://m.media-amazon.com/images/I/51TgBblkmJL.jpg,ID-COOLING SE-224-XT,75,CPU Cooler,6297,700 - 1800 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/2c03335f73ba12d4fc6b612a3f042eb8.256p.jpg,Cooler Master MasterLiquid ML240L V2 RGB,76,CPU Cooler,20027,650 - 1800 RPM,,
https://m.media-amazon.com/images/I/41BSD9358LL.jpg,Vetroo V5,77,CPU Cooler,7347,800 - 1700 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/1458789c98b11d505b1407ea9179bf71.256p.jpg,NZXT Kraken Z73 RGB,78,CPU Cooler,64047,500 - 1500 RPM,,
https://m.media-amazon.com/images/I/51e-2P7e4AL.jpg,Deepcool GAMMAXX 400 Blue,79,CPU Cooler,3147,900 - 1500 RPM,,
https://m.media-amazon.com/images/I/41CLXBMLmiL.jpg,Lian Li GALAHAD AIO 360 RGB UNI FAN SL120 EDITION,80,CPU Cooler,36794,800 - 1900 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/623066a73a9f4feafdea3ae659f80705.256p.jpg,Corsair H100i RGB PLATINUM,81,CPU Cooler,33390,2400 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/d4be1665d9e39cda9ce38d3cac4abfe6.256p.jpg,ARCTIC Liquid Freezer II 280,82,CPU Cooler,23097,200 - 1700 RPM,,
https://m.media-amazon.com/images/I/513-eMofZZL.jpg,Scythe Fuma 2 Rev.B,83,CPU Cooler,13855,300 - 1500 RPM,,
https://m.media-amazon.com/images/I/5130uHBNUnL.jpg,ID-COOLING SE-214-XT ARGB,84,CPU Cooler,4195,500 - 1500 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/c36d414a2655bffc7f11ffba68791e72.256p.jpg,MSI MAG CORE LIQUID 240R,85,CPU Cooler,19947,500 - 2000 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/ddea57de9797549e80d05fb3acb2e83d.med.256p.jpg,Cooler Master Hyper 212 EVO,86,CPU Cooler,9447,600 - 2000 RPM,,
https://m.media-amazon.com/images/I/41kQg0LUEaL.jpg,ARCTIC Liquid Freezer II 360,87,CPU Cooler,32018,800 - 2000 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/09bf243952495ef89ed4a6125b1b60b7.256p.jpg,Cooler Master MASTERLIQUID ML120L RGB V2,88,CPU Cooler,15325,650 - 1800 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/3a24ca834f2b252f719640f8b8448b6c.256p.jpg,Noctua NH-U12A chromax.black,89,CPU Cooler,25189,450 - 2000 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/df16448ab2d26d511e98ba79dd91826c.256p.jpg,NZXT Kraken Z63 RGB,90,CPU Cooler,53967,500 - 1500 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/351c9a441cd970d83faee6f581d07f73.med.256p.jpg,Noctua NH-U12S,91,CPU Cooler,14687,300 - 1500 RPM,,
https://images-eu.ssl-images-amazon.com/images/I/51Qauo41OFL.jpg,Intel E97379-001,92,CPU Cooler,2919,1200 - 2800 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/b8721c74d96c94c4b3dfb8c97a7aaae1.256p.jpg,Noctua NH-U12S redux,93,CPU Cooler,10489,450 - 1700 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/aba40716670bdd4a88508ee83621b33a.256p.jpg,be quiet! Dark Rock 4,94,CPU Cooler,15729,1400 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/2191a293d407f911a0f88a2e83171bf8.256p.jpg,Corsair H100x,95,CPU Cooler,19947,1700 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/b93370f1eba2506baa09eb9337787db5.256p.jpg,Corsair iCUE H170i ELITE LCD,96,CPU Cooler,65097,400 - 1600 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/96b3a32edd17cf062baa8e79ff31bb3d.256p.jpg,Corsair iCUE H115i ELITE CAPELLIX,97,CPU Cooler,33597,2000 RPM,,
https://m.media-amazon.com/images/I/41dVybBj8zL.jpg,Lian Li GALAHAD AIO 360 RGB UNI FAN SL120 EDITION,98,CPU Cooler,36939,800 - 1900 RPM,,
https://m.media-amazon.com/images/I/41-qe4lyyXL.jpg,Noctua NH-U9S chromax.black,99,CPU Cooler,14689,400 - 2000 RPM,,
https://m.media-amazon.com/images/I/51wsVDm2ONL.jpg,Noctua NH-D15S chromax.black,100,CPU Cooler,20989,300 - 1500 RPM,,
https://cdna.pcpartpicker.com/static/forever/images/product/4f19c6453ce4ebe67091e6d9735f3a19.256p.jpg,Corsair RMx (2021),101,PSU,28347,80+ Gold 850W,,
https://m.media-amazon.com/images/I/51QtNc5IZVL.jpg,EVGA SuperNOVA GA,102,PSU,12597,80+ Gold 650W,,
https://cdna.pcpartpicker.com/static/forever/images/product/c6df4edbb596b2818cd0c5e204fb3df3.256p.jpg,Corsair RMx (2018),103,PSU,26581,80+ Gold 650W,,
https://cdna.pcpartpicker.com/static/forever/images/product/ba1237e2349bec09bccff4016facca23.256p.jpg,Corsair RM (2021),104,PSU,23937,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/d508e515424349cdeec86d9b43152c00.256p.jpg,EVGA SuperNOVA GA,105,PSU,19947,80+ Gold 850W,,
https://m.media-amazon.com/images/I/51QvmULw-VL.jpg,Corsair HX Platinum,106,PSU,48415,80+ Platinum 1000W,,
https://m.media-amazon.com/images/I/51zNwtqLpuL.jpg,EVGA SuperNOVA GA,107,PSU,16398,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/66dbe902337399e341f967959693cdb8.256p.jpg,Corsair RM (2021),108,PSU,25197,80+ Gold 850W,,
https://cdna.pcpartpicker.com/static/forever/images/product/b4a2d3f62255a1c35fd45aa3273c5173.256p.jpg,Corsair RMx (2018),109,PSU,26037,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/a32b39c06832c717045c1c4c490ff572.256p.jpg,Corsair CV,110,PSU,8817,80+ Bronze 650W,,
https://m.media-amazon.com/images/I/41XA+O8OFNL.jpg,Corsair SF,111,PSU,32547,80+ Platinum 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/1d57cf53a1289e4dfff1aed9b1cc272a.256p.jpg,Corsair AXi,112,PSU,128097,80+ Titanium 1600W,,
https://cdna.pcpartpicker.com/static/forever/images/product/2e9c1e7ffca723f2acf802efc7f4e331.256p.jpg,Corsair RMx (2021),113,PSU,35697,80+ Gold 100W,,
https://cdna.pcpartpicker.com/static/forever/images/product/9a7973c78d2931aee46bb1ffb726fe9f.256p.jpg,Corsair CV,114,PSU,12600,80+ Bronze 550W,,
https://cdna.pcpartpicker.com/static/forever/images/product/1752baa3ddb162df098cf33b0b6eeae3.256p.jpg,Corsair RM (2021),115,PSU,26247,80+ Gold 850W,,
https://m.media-amazon.com/images/I/51IStJoC6NL.jpg,EVGA SuperNOVA GA,116,PSU,11547,80+ Gold 550W,,
https://cdna.pcpartpicker.com/static/forever/images/product/a15caa8216152ec9d5235cee607d2dc9.256p.jpg,Corsair HX Platinum,117,PSU,40947,80+ Platinum 1200W,,
https://cdna.pcpartpicker.com/static/forever/images/product/097e4a536e42595ca4c7ded7f7739bd4.256p.jpg,Corsair CXM,118,PSU,12597,80+ Bronze 650W,,
https://m.media-amazon.com/images/I/51J5s4nQnWL.jpg,EVGA BQ,119,PSU,11547,80+ Bronze 500W,,
https://m.media-amazon.com/images/I/512voawCsuL.jpg,EVGA BQ,120,PSU,11919,80+ Bronze 600W,,
https://cdna.pcpartpicker.com/static/forever/images/product/bd2577c6ecabce9f78526a09410351e0.256p.jpg,Cooler Master V SFX Gold,121,PSU,30027,80+ Gold 850W,,
https://cdna.pcpartpicker.com/static/forever/images/product/fd4dd3c80698fbc02fbe7990598aec90.256p.jpg,Corsair CXF,122,PSU,10075,80+ Bronze 550W,,
https://cdna.pcpartpicker.com/static/forever/images/product/69c7679bbfccb706c80f41b452d36f54.256p.jpg,MSI MPG A-GF,123,PSU,17847,80+ Gold 650W,,
https://cdna.pcpartpicker.com/static/forever/images/product/f44aab9e6ecddf45fb3666ad99123ec1.256p.jpg,EVGA GQ,124,PSU,13645, 80+ Gold 650W,,
https://cdna.pcpartpicker.com/static/forever/images/product/9a7973c78d2931aee46bb1ffb726fe9f.256p.jpg,Corsair CV,125,PSU,16669,80+ Bronze 450W,,
https://cdna.pcpartpicker.com/static/forever/images/product/fc764228aa234156a7ad64073b72b702.256p.jpg,EVGA SuperNOVA G6,126,PSU,29397,80+ Gold 100W,,
https://cdna.pcpartpicker.com/static/forever/images/product/8912b48548fca5ee3606a5d93772928a.256p.jpg,Corsair RM (2021),127,PSU,22047,80+ Gold 750W,,
https://m.media-amazon.com/images/I/41fF-4VeSsL.jpg,Gigabyte P GM,128,PSU,18687,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/5b4d3a0c8ba785ed560565371fb5b0a6.256p.jpg,Asus ROG Thor 1200P,129,PSU,65095,80+ Platinum 1200W,,
https://m.media-amazon.com/images/I/51AFmFLRqWL.jpg,EVGA W1,130,PSU,7347,80+ Gold 550W,,
https://cdna.pcpartpicker.com/static/forever/images/product/1b188238912bad1b60bbfef7d8912470.256p.jpg,Corsair RMx (2021),131,PSU,25202,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/24ef44cdf0bbd6dbfd72bb1bd22f63a5.256p.jpg,EVGA GQ,132,PSU,14695,80+ Gold 750W,,
https://m.media-amazon.com/images/I/41FxTFFeX4L.jpg,Gigabyte P-B,133,PSU,6715,80+ Bronze 450W,,
https://cdna.pcpartpicker.com/static/forever/images/product/a17f19b8ff57ed588541561adb18e3f2.256p.jpg,MSI MPG A-GF,134,PSU,23097,80+ Gold 850W,,
https://m.media-amazon.com/images/I/41f+bfJdt8L.jpg,EVGA SuperNOVA GT,135,PSU,16795,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/73bfc08ebedbbebd39d7967a51a4f881.256p.jpg,EVGA SuperNOVA GT,136,PSU,13645,80+ Gold 650W,,
https://m.media-amazon.com/images/I/41qUzlhfWKL.jpg,Corsair SF,137,PSU,27297,80+ Platinum 600W,,
https://cdna.pcpartpicker.com/static/forever/images/product/19cf9b2fdda8760cb9d0f4119e780b9a.256p.jpg,Asus ROG Strix,138,PSU,29397,80+ Gold 850W,,
https://cdna.pcpartpicker.com/static/forever/images/product/88cf41a1004078b5dc6a0be2942e7ed4.256p.jpg,EVGA GD (2019),139,PSU,11547,80+ Gold 650W,,
https://m.media-amazon.com/images/I/416gNawEYEL.jpg,Corsair AX,140,PSU,251790,80+ Titanium 1000W,,
https://cdna.pcpartpicker.com/static/forever/images/product/687448ede7d2a06734c3af5c96539774.256p.jpg,MSI MPG A-GF,141,PSU,20997,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/35490b181f2cdce037bb131b849c4b3f.256p.jpg,EVGA SuperNOVA GM,142,PSU,20997,80+ Gold 750W,,
https://m.media-amazon.com/images/I/51s30iFwevL.jpg,Corsair HX Platinum,143,PSU,27297,80+ Platinum 850W,,
https://cdna.pcpartpicker.com/static/forever/images/product/72d94e57cdd11623fd1696e8ee343952.256p.jpg,EVGA SuperNOVA GM,144,PSU,18897,80+ Gold 650W,,
https://m.media-amazon.com/images/I/41v5hRa+TfL.jpg,be quiet! Dark Power Pro 12,145,PSU,93912,80+ Titanium 1500W,,
https://cdna.pcpartpicker.com/static/forever/images/product/02951377c9eed1e21fc3d8ba6092717e.256p.jpg,Corsair RM (2019),146,PSU,35907,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/78afeb3cab692533f7fad2eba2975750.256p.jpg,Corsair RMx (2018),147,PSU,23979,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/cf7a8ae258b039ec78859d56cb2a9564.256p.jpg,Cooler Master V SFX Gold,148,PSU,26457,80+ Gold 750W,,
https://cdna.pcpartpicker.com/static/forever/images/product/7f2d3e6773b9ab9087410c17d5c793ef.256p.jpg,Corsair RMx (2021),149,PSU,20997,80+ Gold 650W,,
https://cdna.pcpartpicker.com/static/forever/images/product/cd4625cbc62ddc42dd7818032da24d6f.256p.jpg,NZXT C (2020),150,PSU,25197,80+ Gold 850W,,
https://cdna.pcpartpicker.com/static/forever/images/product/8bfd1e864048a5c5234dd2d4cb13dc61.256p.jpg,MSI Optix G241,151,Monitor,39055,"23.8""  1920 x 1080",,
https://m.media-amazon.com/images/I/41ZM7pNwiJL.jpg,Asus TUF Gaming VG27AQ,152,Monitor,64890,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/7a7f018b6d4e6e54702dec2707bf1014.256p.jpg,Asus ProArt Display PA32UCG-K,153,Monitor,102870,"32.0""  3840 x 2160",,
https://m.media-amazon.com/images/I/417KWxwTikL.jpg,AOC 24G2,154,Monitor,35697,"23.8""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/c6fcac6db37eb233d14327846e128bd9.256p.jpg,Samsung Odyssey G9 Neo S49AG952N,155,Monitor,377997,"49.0""  5120 x 1440",,
https://images-na.ssl-images-amazon.com/images/I/41rKwLxBlaL.jpg,Acer PREDATOR X35 bmiphzx,156,Monitor,524995,"35.0""  3440 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/cee9ad73f441215aca17a2d8fced1aa1.256p.jpg,LG 27GN800-B,157,Monitor,58167,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/c1cef36415ba8f85086b55459b9bf0aa.256p.jpg,Samsung Odyssey G7,158,Monitor,121520,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/90fe1ab915692448773babbed2c62d73.256p.jpg,MSI Optix G24C4,159,Monitor,37797,"23.6""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/733712e75da1ade84876cab068d301af.256p.jpg,Gigabyte G27Q,160,Monitor,52497,"27.0""  2560 x 1440",,
https://m.media-amazon.com/images/I/31Q8GoryP8L.jpg,AOC G2490VX,161,Monitor,31497,"23.8""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/ae364dfe79d4c077bc72a661b48293c3.256p.jpg,Asus ROG Swift PG259QN,162,Monitor,102690,"24.5""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/325b541af8d2441964716a67de7ec081.256p.jpg,Asus VG248QG,163,Monitor,39690,"24.0""  1920 x 1080",,
https://m.media-amazon.com/images/I/51M8EvHhbcL.jpg,NEC LCD2190UXp-BK,164,Monitor,35000,"21.3""  1600 x 1200",,
https://m.media-amazon.com/images/I/51ZqNxY-PqL.jpg,LG 27GL650F-B,165,Monitor,41367,"27.0""  1920 x 1080",,
https://m.media-amazon.com/images/I/51HJWYChCfL.jpg,LG 27GN750-B,166,Monitor,47667,"27.0""  1920 x 1080",,
https://m.media-amazon.com/images/I/41iARbuf6wL.jpg,Gigabyte M27Q,167,Monitor,75597,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/8867fe547a8f02883838f2ca65220fa6.256p.jpg,Asus VP228HE,168,Monitor,26040,"21.5""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/0f06943449a7f045280437ce6c0c1a0a.256p.jpg,LG 27GN950-B,169,Monitor,133767,"27.0""  3840 x 2160",,
https://m.media-amazon.com/images/I/41FTz2RCpPL.jpg,Dell S2721DGF,170,Monitor,92397,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/c6155b53f474a6418be303bad8de742a.256p.jpg,MSI Optix G271,171,Monitor,48192,"27.0""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/9fb82f9bdf64715826058f26a9fa0685.256p.jpg,Asus ROG Strix XG27AQM,172,Monitor,145368,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/42ccac85af15333aee1f274ad5ccf955.256p.jpg,LG 22MK430H-B,173,Monitor,24567,"21.5""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/07a61ae69ef1a71b2f3580da52ee2df1.256p.jpg,Asus TUF Gaming VG279QM,174,Monitor,65937,"27.0""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/e82c8d87bd5ae8836cfc2258a686e596.256p.jpg,Samsung Odyssey G7 LC32G75TQSNXZA,175,Monitor,115497,"31.5""  2560 x 1440",,
https://m.media-amazon.com/images/I/212cQLyeXsL.jpg,Alienware AW3423DW,176,Monitor,41000,"34.2""  3440 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/1c3449001f4d13277a4b39a59ddf68f7.256p.jpg,Samsung Odyssey G9,177,Monitor,290971,"49.0""  5120 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/b7be79f3138ca4f6deaf8c68bd0a2096.256p.jpg,AOC 27G2,178,Monitor,41997,"27.0""  1920 x 1080",,
https://m.media-amazon.com/images/I/41OQgjJLf-L.jpg,LG 27GP850-B,179,Monitor,72867,"27.0""  2560 x 1440",,
https://m.media-amazon.com/images/I/41WgGo5ZVkL.jpg,MSI Optix MAG321CQR,180,Monitor,62997,"31.5""  2560 x 1440",,
https://m.media-amazon.com/images/I/51vOeHm-EvL.jpg,Gigabyte ?G24F,181,Monitor,37797,"23.8""  1920 x 1080",,
https://m.media-amazon.com/images/I/51MQaDe1exL.jpg,VIOTEK GFV22CB,182,Monitor,29397,"22.0""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/a6771210080ca28512dfac5803f184a2.256p.jpg,MSI Optix G27CQ4,183,Monitor,56697,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/30f6ad5628a5425e94939b431bd85d55.256p.jpg,MSI Optix MAG274QRF-QD,184,Monitor,85255,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/1ddaed6942bce9873c670d77f9bb2e60.256p.jpg,LG 24GN650-B,185,Monitor,47247,"24.0""  1920 x 1080",,
https://m.media-amazon.com/images/I/416CqsC88-L.jpg,Alienware AW2521HF,186,Monitor,56063,"24.5""  1920 x 1080",,
https://images-na.ssl-images-amazon.com/images/I/41Io95MS%2BOL.jpg,Acer UM.BV6AA.003,187,Monitor,16797,"17.0""  1280 x 1024",,
https://m.media-amazon.com/images/I/51Sr6OGBT8S.jpg,Gigabyte ?M28U,188,Monitor,121797,"28.0""  3840 x 2160",,
https://cdna.pcpartpicker.com/static/forever/images/product/c5fbd60e5912f11c9fba9cd58ff4dc08.256p.jpg,Asus VG248QE,189,Monitor,45334,"24.0""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/79d4676a209d1710b5221258f9c50b12.256p.jpg,Asus ROG Swift PG279QM,190,Monitor,157290,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/bf54b599a671d72a70f21cd39bb1cc58.256p.jpg,Alienware AW2521H,191,Monitor,84205,"24.5""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/9fbc7a9308c57726935637c8f053e1f6.256p.jpg,Asus TUF Gaming VG24VQ,192,Monitor,39690,"23.6""  1920 x 1080",,
https://m.media-amazon.com/images/I/51I3UjD-Q1L.jpg,Acer SB220Q bi,193,Monitor,23097,"21.5""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/80932dccff9f90891b1ae681ee03884c.256p.jpg,AOC 24G2U/BK,194,Monitor,70770,"24.0""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/24252ada5591ffda57b4099ad8c353d6.256p.jpg,HP X27q,195,Monitor,60690,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/70d2b0098d35d1f6d27f98b67ab5cfdb.256p.jpg,Samsung LC27G55TQWNXZA,196,Monitor,54597,"27.0""  2560 x 1440",,
https://cdna.pcpartpicker.com/static/forever/images/product/4a15d08226d960b85040c9a8e9d00406.256p.jpg,Asus TUF GAMING VG259QM,197,Monitor,62790,"24.5""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/59da12bfa57f98e038e14131291f622d.256p.jpg,MSI Optix G27C5,198,Monitor,48297,"27.0""  1920 x 1080",,
https://cdna.pcpartpicker.com/static/forever/images/product/d033ac72d7a1b3440f64bd9d9892fa49.256p.jpg,Dell UP3218K,199,Monitor,791697,"31.5""  7680 x 4320",,
https://cdna.pcpartpicker.com/static/forever/images/product/93d67e875ca85ac6b92e23dcdd4c19b5.256p.jpg,LG 27GP950-B,200,Monitor,164194,"27.0""  3840 x 2160",,
https://m.media-amazon.com/images/I/51ufTnVhMeL.jpg,EVGA XC GAMING GeForce RTX 3060,201,GPU,77398,GeForce RTX 3060 1320 MHz,,
https://m.media-amazon.com/images/I/41wNSzchLVS.jpg,EVGA FTW3 ULTRA GAMING GeForce RTX 3070 Ti,202,GPU,134998,GeForce RTX 3070 Ti 1575 MHz,,
https://m.media-amazon.com/images/I/41-IBSRhnQL.jpg,EVGA XC GAMING GeForce RTX 3050 8GB,203,GPU,59398,GeForce RTX 3050 8GB 1550 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/9dfd9338635c909cdc810e266474b18d.256p.jpg,XFX Speedster SWFT 210 Radeon RX 6600,204,GPU,53991,Radeon RX 6600 1626 MHz,,
https://m.media-amazon.com/images/I/41CPjBchLUS.jpg,EVGA FTW3 ULTRA GAMING LE iCX3 GeForce RTX 3080 Ti,205,GPU,214898,GeForce RTX 3080 Ti 1365 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/dbc81b89efc82ce66fb2e3ab7e0f0658.256p.jpg,MSI VENTUS 2X GeForce RTX 3060,206,GPU,70196,GeForce RTX 3060 1320 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/395c889b89aa11dc1c1ec7f2620cc0bf.256p.jpg,Asus TUF GAMING OC GeForce RTX 3070 Ti,207,GPU,125820,GeForce RTX 3070 Ti 1575 MHz,,
https://m.media-amazon.com/images/I/413KJTCkkiS.jpg,Gigabyte GAMING OC GeForce RTX 3070 Ti,208,GPU,122398,GeForce RTX 3070 Ti 1575 MHz,,
https://m.media-amazon.com/images/I/41VNsl3wFvS.jpg,EVGA FTW3 ULTRA GAMING LHR GeForce RTX 3080 10GB LHR,209,GPU,155331,GeForce RTX 3080 10GB LHR 1440 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/82c275a9517eededa768170a16ad07c7.256p.jpg,MSI GAMING X GeForce RTX 3060,210,GPU,88198,GeForce RTX 3060 1320 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/2f11da299c23e66859a6955b07835ff6.256p.jpg,EVGA FTW3 ULTRA GAMING GeForce RTX 3090,211,GPU,300420,GeForce RTX 3090 1395 MHz,,
https://m.media-amazon.com/images/I/41R3RAPj-kL.jpg,MSI MECH 2X Radeon RX 6600,212,GPU,58451,Radeon RX 6600 1626 MHz,,
https://m.media-amazon.com/images/I/51pLS6ri0CL.jpg,EVGA XC BLACK GAMING GeForce RTX 3060,213,GPU,73796,GeForce RTX 3060 1320 MHz,,
https://m.media-amazon.com/images/I/41Oi3oMgb+L.jpg,EVGA FTW3 ULTRA GAMING GeForce RTX 3090 Ti,214,GPU,359998,GeForce RTX 3090 Ti 1560 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/617a916f25cb36e68d2d7289f150970b.256p.jpg,Gigabyte GAMING OC GeForce RTX 3080 Ti,215,GPU,179998,GeForce RTX 3080 Ti 1365 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/c83c230ad5684114f875aec6dc2e8fa6.256p.jpg,MSI GAMING X GeForce GTX 1050 Ti,216,GPU,37798,GeForce GTX 1050 Ti 1290 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/e19465e0f369b5cec4beadcd62302eac.256p.jpg,MSI MECH 2X Radeon RX 6700 XT,217,GPU,89096,Radeon RX 6700 XT 2321 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/24f2250843caa631f82d234bc781e9d0.256p.jpg,MSI VENTUS 3X OC GeForce RTX 3060,218,GPU,71998,GeForce RTX 3060 1320 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/de7225d83465d909752ae5f50e9d3d36.256p.jpg,MSI MECH 2X OC Radeon RX 6600 XT,219,GPU,68398,Radeon RX 6600 XT 1968 MHz,,
https://m.media-amazon.com/images/I/51FcVHzQHZL.jpg,Asus DUAL EVO OC GeForce RTX 2060,220,GPU,61200,GeForce RTX 2060 1365 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/f2b065ca9a327abdf59052263ed6f1db.256p.jpg,XFX Speedster SWFT 210 Radeon RX 6600 XT,221,GPU,64798,Radeon RX 6600 XT 2092 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/6bf3a236cc8985160638a41d6aa8161d.256p.jpg,EVGA FTW3 ULTRA GAMING GeForce RTX 3070,222,GPU,249300,GeForce RTX 3070 1500 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/f883f51b57a8c1e7dec87086908f612d.256p.jpg,MSI VENTUS 2X OCV1 GeForce RTX 3060 Ti LHR,223,GPU,91796,GeForce RTX 3060 Ti LHR 1410 MHz,,
https://m.media-amazon.com/images/I/41D-YkcTJBS.jpg,Gigabyte Vision OC GeForce RTX 3070 Ti,224,GPU,134998,GeForce RTX 3070 Ti 1575 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/f6887de4a4ca1fc2481f44e68961e0c4.256p.jpg,MSI GAMING Z TRIO GeForce RTX 3080 10GB LHR,225,GPU,160020,GeForce RTX 3080 10GB LHR 1440 MHz,,
https://m.media-amazon.com/images/I/41b3cd92VmS.jpg,EVGA XC GAMING GeForce RTX 3060 Ti LHR,226,GPU,94498,GeForce RTX 3060 Ti LHR 1410 MHz,,
https://m.media-amazon.com/images/I/41wxt2fwBdL.jpg,Palit GameRock GeForce RTX 3090 Ti,227,GPU,508035,GeForce RTX 3090 Ti 1560 MHz,,
https://m.media-amazon.com/images/I/41aBk2eL86L.jpg,EVGA XC3 ULTRA GAMING GeForce RTX 3080 10GB,228,GPU,188100,GeForce RTX 3080 10GB 1440 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/20f2e11eabbca0c2bc0740a93ccc16f2.256p.jpg,Gigabyte EAGLE OC Rev 2.0 GeForce RTX 3060,229,GPU,71998,GeForce RTX 3060 1320 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/63b3a434d2b25e81c818974bc4afa1ab.256p.jpg,Asus ROG STRIX GAMING OC GeForce RTX 3080 Ti,230,GPU,254930,GeForce RTX 3080 Ti 1365 MHz,,
https://m.media-amazon.com/images/I/51BNm7edd4L.jpg,MSI D6 VENTUS XS OC GeForce GTX 1650 G6,231,GPU,34198,GeForce GTX 1650 G6 1410 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/9c57e7f04b05270bcf7edb9fcf4c715c.256p.jpg,MSI VENTUS XS OC GeForce GTX 1660 SUPER,232,GPU,57600,GeForce GTX 1660 SUPER 1530 MHz,,
https://cdna.pcpartpicker.com/static/forever/images/product/2bf41468f1d5c4e843f7fbc5cb666783.256p.jpg,Asus STRIX GAMING OC GeForce RTX 3090,233,GPU,305998,GeForce RTX 3090 1395 MHz,,
